Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target,tenure_ratio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
47,1225,2,4,2,15972,6,14,29,2,3,2,1,2,0,0.10344827586206896,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,809,1,3,3,15379,4,14,23,2,8,7,0,0,0,0.34782608695652173,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
41,1206,23,2,4,7082,3,16,21,2,2,0,0,2,0,0.09523809523809523,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
20,727,9,1,4,2728,1,11,2,3,2,2,0,2,0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
33,530,16,3,3,5368,1,25,7,2,6,5,1,2,0,0.8571428571428571,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,1351,26,4,1,5347,6,14,10,2,3,2,0,2,0,0.3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44,528,1,3,3,3195,4,18,8,2,2,2,2,2,0,0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,1320,8,1,4,3989,1,11,5,2,5,4,1,2,1,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
38,1495,4,2,4,3306,7,19,7,5,0,0,0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,1395,24,4,2,7005,3,15,11,2,4,3,1,2,0,0.36363636363636365,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48,708,7,2,4,2655,2,11,19,3,9,7,7,7,1,0.47368421052631576,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
32,1259,2,4,4,1393,1,12,1,2,1,0,0,0,1,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
26,786,7,3,4,2570,1,20,7,5,7,7,5,7,0,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
55,1441,22,3,1,3537,5,12,8,1,4,2,1,2,0,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
34,1157,5,2,2,3986,1,14,15,3,15,10,4,13,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60,370,1,4,3,10883,3,20,19,2,1,0,0,0,0,0.05263157894736842,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,267,21,3,2,2028,1,18,14,6,14,11,2,13,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,1278,1,4,3,9525,1,14,6,2,6,3,1,3,0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,678,19,3,2,2929,1,12,10,3,10,9,8,7,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,427,7,3,3,2275,1,21,3,2,3,2,0,2,1,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
44,921,2,3,3,7879,1,19,9,2,8,7,6,7,0,0.8888888888888888,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,146,2,4,1,4930,0,14,6,2,5,4,1,4,0,0.8333333333333334,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
43,1179,2,3,4,7847,1,17,10,3,10,9,8,8,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
24,581,9,3,3,4401,1,16,5,1,5,3,0,4,0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41,918,6,3,4,9241,1,12,10,3,10,8,8,7,0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
29,1082,9,4,4,2974,9,17,9,2,5,3,1,2,0,0.5555555555555556,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,530,2,4,3,4502,3,15,17,2,13,7,6,7,0,0.7647058823529411,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,1238,1,1,3,10748,3,23,25,3,23,15,14,4,0,0.92,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,240,22,1,4,1555,1,11,1,2,1,0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
47,1093,9,3,3,12936,7,11,25,3,23,5,14,10,1,0.92,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
26,390,17,4,4,2305,1,15,3,3,3,2,0,2,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
45,1005,28,2,4,16704,1,11,21,2,21,6,8,6,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,585,10,3,1,3433,6,13,10,3,5,2,1,3,0,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,741,2,4,2,3477,1,14,6,2,5,2,0,3,0,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,552,4,3,3,6430,6,19,10,4,3,2,1,2,0,0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
40,369,8,2,2,6516,2,16,18,3,1,0,0,0,0,0.05555555555555555,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
24,506,29,1,2,3907,1,13,6,2,6,2,1,2,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
46,717,13,4,3,5562,6,14,19,3,10,7,0,9,0,0.5263157894736842,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,1370,27,4,4,6883,2,16,17,3,7,7,0,7,0,0.4117647058823529,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
30,793,16,1,2,2862,1,12,10,2,10,0,0,8,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
47,543,2,4,3,4978,7,11,4,3,1,0,0,0,0,0.25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
46,1277,2,3,3,10368,4,12,13,5,10,6,0,3,0,0.7692307692307693,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36,1456,13,5,2,6134,5,13,16,3,2,2,2,2,1,0.125,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32,964,1,2,1,6735,6,15,10,2,0,0,0,0,1,0.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23,160,4,1,3,3295,1,13,3,3,3,2,1,2,0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,163,24,1,4,5238,2,20,9,3,5,4,1,4,0,0.5555555555555556,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
39,792,1,3,4,6472,1,15,9,2,9,8,5,8,0,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
32,371,19,3,4,9610,3,13,10,2,4,3,0,2,0,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40,611,7,4,2,19833,1,14,21,3,21,8,12,8,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45,176,4,3,3,9756,4,21,9,2,5,0,0,3,0,0.5555555555555556,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,1312,2,4,4,4968,0,16,10,2,9,7,0,7,0,0.9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24,897,10,3,1,2145,0,14,3,2,2,2,2,1,0,0.6666666666666666,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
30,600,8,3,3,2180,6,11,6,0,4,2,1,2,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,1003,5,3,1,8346,1,19,6,3,5,2,0,2,0,0.8333333333333334,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
27,1054,8,3,3,3445,1,11,6,5,6,2,1,4,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,428,9,3,2,2760,1,13,2,3,2,2,2,2,1,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,461,1,3,4,6294,8,12,10,5,3,2,0,2,0,0.3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30,979,15,2,3,7140,2,11,12,2,7,7,1,7,0,0.5833333333333334,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,181,2,4,4,2932,0,14,6,3,5,0,1,2,0,0.8333333333333334,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
33,1283,2,3,4,5147,8,15,13,2,11,7,1,7,0,0.8461538461538461,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,1313,11,4,4,4507,3,12,8,1,5,1,0,4,0,0.625,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,211,16,3,1,8564,2,20,11,2,0,0,0,0,1,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
38,594,2,2,3,2468,4,14,9,4,6,1,0,5,0,0.6666666666666666,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,1079,16,4,1,8161,2,13,10,2,1,0,0,0,1,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,590,4,3,4,2109,1,13,1,2,1,0,0,0,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30,305,16,3,3,5294,3,16,10,3,7,0,1,7,0,0.7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,953,5,4,2,2718,2,14,12,3,7,7,0,7,0,0.5833333333333334,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
38,833,18,3,2,5811,3,16,15,2,1,0,1,0,0,0.06666666666666667,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
43,807,17,3,3,2437,9,16,6,4,1,0,0,0,1,0.16666666666666666,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
42,855,12,3,2,2766,8,22,7,6,5,3,0,4,0,0.7142857142857143,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
55,478,2,3,3,19038,8,12,34,2,1,0,0,0,0,0.029411764705882353,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
33,775,4,3,4,3055,5,15,11,2,9,8,1,7,0,0.8181818181818182,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
41,548,9,4,3,2289,1,20,5,2,5,3,0,4,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,1375,10,3,4,4001,1,14,15,3,15,14,0,7,0,1.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
53,661,1,4,1,12965,4,20,27,2,3,2,0,2,0,0.1111111111111111,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
43,244,2,3,2,3539,0,13,10,5,9,7,1,8,0,0.9,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
34,511,3,2,4,6029,5,12,6,3,2,2,2,2,0,0.3333333333333333,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,337,7,1,2,2679,1,13,1,3,1,0,1,0,1,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
38,1153,6,2,4,3702,1,11,5,3,5,4,0,4,0,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22,1294,8,1,3,2398,1,17,1,6,1,0,0,0,1,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31,196,29,4,1,5468,1,14,13,3,12,7,5,7,0,0.9230769230769231,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51,942,3,3,1,13116,2,11,15,2,2,2,2,2,0,0.13333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
37,589,9,2,2,4189,1,14,5,2,5,2,0,3,0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
46,734,2,4,3,19328,7,17,24,3,2,1,2,2,0,0.08333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
36,1383,10,3,4,8321,7,13,15,1,12,8,5,7,0,0.8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
44,429,1,2,3,2342,1,12,6,2,5,3,2,3,1,0.8333333333333334,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,1239,8,2,3,4071,2,13,19,4,10,0,4,7,0,0.5263157894736842,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
35,303,27,3,3,5813,1,18,10,2,10,7,7,7,1,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
33,867,8,4,4,3143,6,19,14,1,10,8,7,6,0,0.7142857142857143,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28,1181,1,3,3,2044,1,11,5,6,5,3,0,3,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39,1253,10,1,3,13464,7,21,9,3,4,3,2,2,0,0.4444444444444444,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
46,849,26,2,2,7991,8,15,6,3,2,2,2,2,0,0.3333333333333333,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40,616,2,2,3,3377,4,17,7,5,4,3,0,2,0,0.5714285714285714,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,1128,13,3,2,5538,5,18,10,2,0,0,0,0,0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,1180,2,2,2,5762,2,14,15,6,7,7,1,7,0,0.4666666666666667,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38,1336,2,3,1,2592,5,13,13,3,11,10,3,8,0,0.8461538461538461,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34,234,9,4,4,5346,4,17,11,3,7,1,0,7,1,0.6363636363636364,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,370,10,4,4,4213,1,15,10,4,10,3,0,8,1,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
39,766,20,3,3,4127,2,18,7,6,2,1,2,2,0,0.2857142857142857,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,343,9,3,1,2438,4,13,7,2,3,2,1,2,0,0.42857142857142855,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,447,5,3,2,6870,3,12,11,3,3,2,1,2,0,0.2727272727272727,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,796,4,1,3,10447,0,13,23,3,22,14,13,5,0,0.9565217391304348,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,1092,10,3,1,9667,9,14,9,3,7,7,0,2,0,0.7777777777777778,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,920,20,2,4,2148,0,11,6,3,5,1,1,4,1,0.8333333333333334,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
46,261,21,2,4,8926,4,22,13,2,9,7,3,7,1,0.6923076923076923,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,1194,1,3,3,6513,4,17,12,3,5,3,0,3,0,0.4166666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,810,8,2,2,6799,1,21,10,5,10,8,4,8,0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
58,350,2,3,2,16291,4,22,37,0,16,9,14,14,0,0.43243243243243246,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,185,23,4,2,2705,0,16,6,2,5,4,0,3,0,0.8333333333333334,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
47,1001,4,3,3,10333,8,12,28,4,22,11,14,10,0,0.7857142857142857,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,750,12,3,2,4448,2,12,15,3,7,4,7,7,0,0.4666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,431,7,4,4,6854,4,15,14,2,7,1,1,7,0,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,1125,7,4,1,9637,2,14,9,3,3,2,2,2,0,0.3333333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,1217,1,3,3,3591,1,25,3,3,3,2,1,2,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,723,2,4,2,5405,2,20,20,4,4,2,0,3,0,0.2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26,572,10,3,3,4684,1,13,5,4,5,3,1,2,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
58,1216,15,4,1,15787,2,14,23,3,2,2,2,2,0,0.08695652173913043,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
18,1431,14,3,2,1514,1,16,0,4,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,359,18,5,4,2956,0,17,2,4,1,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
29,350,13,3,1,2335,4,15,4,3,2,2,2,0,1,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
45,589,2,4,3,5154,4,22,10,3,8,7,5,7,0,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,430,2,4,4,6962,4,22,15,2,1,0,0,0,0,0.06666666666666667,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
43,1422,2,4,1,5675,1,20,7,5,7,7,7,7,0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
27,1297,5,2,4,2379,0,14,6,3,5,4,0,2,0,0.8333333333333334,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
29,574,20,1,4,3812,1,13,11,3,11,8,3,10,0,1.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
32,1318,10,4,4,4648,8,13,4,2,0,0,0,0,0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42,355,10,4,3,2936,3,22,10,1,6,3,3,3,0,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
47,207,9,4,2,2105,4,12,7,2,2,2,2,0,0,0.2857142857142857,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,706,2,2,4,8578,3,14,12,4,9,8,4,7,0,0.75,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,280,1,2,3,2706,1,15,3,2,3,2,2,2,0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29,726,29,1,4,6384,8,17,11,3,7,0,1,6,0,0.6363636363636364,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,1142,8,3,4,3968,4,13,8,3,0,0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
32,414,2,4,3,9907,7,12,7,3,2,2,2,2,1,0.2857142857142857,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
46,1319,3,3,1,13225,2,12,25,5,19,17,2,8,0,0.76,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27,728,23,1,2,3540,1,21,9,5,9,8,5,8,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29,352,6,1,4,2804,1,11,1,3,1,0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
43,823,6,3,1,19392,7,13,21,2,16,12,6,14,0,0.7619047619047619,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48,1224,10,3,4,19665,4,12,29,3,22,10,12,9,0,0.7586206896551724,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
29,459,24,2,4,2439,1,24,1,3,1,0,1,0,1,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
46,1254,10,3,3,7314,5,21,14,2,8,7,0,7,1,0.5714285714285714,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,1131,15,3,4,4774,0,19,8,2,7,6,7,3,0,0.875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,835,19,4,4,3902,8,14,7,2,2,2,2,2,0,0.2857142857142857,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
55,836,2,4,2,2662,8,20,19,2,5,2,0,4,0,0.2631578947368421,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
28,1172,3,3,2,2856,1,19,1,3,1,0,0,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30,945,9,3,2,1081,1,13,1,3,1,0,0,0,1,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
22,391,7,1,4,2472,1,23,1,2,1,0,0,0,1,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
36,1266,10,4,2,5673,1,13,10,4,10,9,1,7,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
31,311,20,3,2,4197,1,11,10,2,10,8,0,2,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,1480,4,3,3,9713,2,13,9,3,5,3,1,0,0,0.5555555555555556,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
29,592,7,3,4,2062,3,14,11,2,3,2,1,2,0,0.2727272727272727,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,783,7,4,4,4284,5,22,16,2,5,3,0,4,0,0.3125,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
35,219,16,2,4,4788,0,11,4,2,3,2,0,2,0,0.75,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
45,556,25,2,2,5906,0,13,10,2,9,8,3,8,0,0.9,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,1213,2,1,2,3886,1,21,10,2,10,1,0,8,0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
40,1137,1,4,1,16823,2,11,22,3,19,7,11,16,0,0.8636363636363636,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26,482,1,2,2,2933,1,13,1,3,1,0,1,0,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27,511,2,2,1,6500,0,14,9,5,8,7,0,7,0,0.8888888888888888,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,117,22,3,4,17174,3,11,24,3,22,17,4,7,0,0.9166666666666666,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,170,1,4,2,5033,2,15,10,5,2,0,2,2,0,0.2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,967,16,4,4,2307,1,23,5,2,5,2,3,0,1,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
56,1162,24,2,1,2587,1,16,5,3,4,2,1,0,1,0.8,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,335,17,2,3,5507,2,16,12,1,4,2,1,3,0,0.3333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
41,337,8,3,3,4393,5,21,14,3,5,4,1,4,0,0.35714285714285715,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,1396,6,3,3,13348,9,13,18,3,13,7,5,7,0,0.7222222222222222,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
31,1079,10,2,3,6583,2,11,8,2,5,2,1,4,0,0.625,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,735,3,1,4,8103,3,12,9,3,4,2,0,1,0,0.4444444444444444,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31,471,4,3,1,3978,8,12,4,0,2,2,2,2,0,0.5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1096,6,3,3,2544,0,18,8,3,7,7,7,7,0,0.875,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
45,1297,1,4,2,5399,4,12,12,3,4,2,0,3,0,0.3333333333333333,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,217,10,4,2,5487,1,14,10,2,10,4,0,9,0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28,783,1,2,3,6834,1,12,7,2,7,7,0,7,0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
